fecha,servicio,dia,mes,anio,afluencia,mes_numerico
2024-06-08,Expreso,8,Junio,2024,86303,6
2024-06-08,Nochebús,8,Junio,2024,1043,6
2024-06-08,Ordinario,8,Junio,2024,43292,6
2024-06-08,S/Metro,8,Junio,2024,46935,6
2024-06-08,Servicios Temporales,8,Junio,2024,5000,6
2024-06-09,Atenea,9,Junio,2024,4809,6
2024-06-09,Ecobús,9,Junio,2024,10064,6
2024-06-09,Expreso,9,Junio,2024,63300,6
2024-06-09,Nochebús,9,Junio,2024,1054,6
2024-06-09,Ordinario,9,Junio,2024,34175,6
2024-06-09,S/Metro,9,Junio,2024,42758,6
2024-06-09,Servicios Temporales,9,Junio,2024,3497,6
2024-06-10,Atenea,10,Junio,2024,12398,6
2024-06-10,Circuito Hospitales,10,Junio,2024,7,6
2024-06-10,Ecobús,10,Junio,2024,24979,6
2024-06-10,Expdirecto,10,Junio,2024,4159,6
2024-06-10,Expreso,10,Junio,2024,137643,6
2024-06-10,Nochebús,10,Junio,2024,483,6
2024-06-10,Ordinario,10,Junio,2024,77460,6
2024-06-10,S/Metro,10,Junio,2024,61266,6
2024-06-10,Servicios Temporales,10,Junio,2024,6098,6
2024-06-11,Atenea,11,Junio,2024,8662,6
2024-06-11,Circuito Hospitales,11,Junio,2024,3,6
2024-06-11,Ecobús,11,Junio,2024,25723,6
2024-06-11,Expdirecto,11,Junio,2024,4331,6
2024-06-11,Expreso,11,Junio,2024,137992,6
2024-06-11,Nochebús,11,Junio,2024,572,6
2024-06-11,Ordinario,11,Junio,2024,81119,6
2024-06-11,S/Metro,11,Junio,2024,55216,6
2024-06-11,Servicios Temporales,11,Junio,2024,7021,6
2024-06-12,Atenea,12,Junio,2024,9221,6
2024-06-12,Circuito Hospitales,12,Junio,2024,1,6
2024-06-12,Ecobús,12,Junio,2024,22603,6
2024-06-12,Expdirecto,12,Junio,2024,4202,6
2024-06-12,Expreso,12,Junio,2024,133636,6
2024-06-12,Nochebús,12,Junio,2024,597,6
2024-06-12,Ordinario,12,Junio,2024,81769,6
2024-06-12,S/Metro,12,Junio,2024,53123,6
2024-06-12,Servicios Temporales,12,Junio,2024,6197,6
2024-06-13,Atenea,13,Junio,2024,11266,6
2024-06-13,Circuito Hospitales,13,Junio,2024,2,6
2024-06-13,Ecobús,13,Junio,2024,23891,6
2024-06-13,Expdirecto,13,Junio,2024,3611,6
2024-06-13,Expreso,13,Junio,2024,138825,6
2024-06-13,Nochebús,13,Junio,2024,656,6
2024-06-13,Ordinario,13,Junio,2024,81238,6
2024-06-13,S/Metro,13,Junio,2024,54136,6
2024-06-13,Servicios Temporales,13,Junio,2024,5361,6
2024-06-14,Atenea,14,Junio,2024,10384,6
2024-06-14,Circuito Hospitales,14,Junio,2024,1,6
2024-06-14,Ecobús,14,Junio,2024,24679,6
2024-06-14,Expdirecto,14,Junio,2024,3038,6
2024-06-14,Expreso,14,Junio,2024,138634,6
2024-06-14,Nochebús,14,Junio,2024,746,6
2024-06-14,Ordinario,14,Junio,2024,77243,6
2024-06-14,S/Metro,14,Junio,2024,56841,6
2024-06-14,Servicios Temporales,14,Junio,2024,6221,6
2024-06-15,Atenea,15,Junio,2024,7008,6
2024-06-15,Ecobús,15,Junio,2024,17597,6
2024-06-15,Expdirecto,15,Junio,2024,988,6
2024-06-15,Expreso,15,Junio,2024,91211,6
2024-06-15,Nochebús,15,Junio,2024,967,6
2024-06-15,Ordinario,15,Junio,2024,46010,6
2024-06-15,S/Metro,15,Junio,2024,52219,6
2024-06-15,Servicios Temporales,15,Junio,2024,5631,6
2024-06-16,Atenea,16,Junio,2024,6708,6
2024-06-16,Ecobús,16,Junio,2024,11079,6
2024-06-16,Expreso,16,Junio,2024,67394,6
2024-06-16,Nochebús,16,Junio,2024,895,6
2024-06-16,Ordinario,16,Junio,2024,30413,6
2024-06-16,S/Metro,16,Junio,2024,41285,6
2024-06-16,Servicios Temporales,16,Junio,2024,4078,6
2024-06-17,Atenea,17,Junio,2024,11717,6
2024-06-17,Ecobús,17,Junio,2024,25040,6
2024-06-17,Expdirecto,17,Junio,2024,3467,6
2024-06-17,Expreso,17,Junio,2024,136335,6
2024-06-17,Nochebús,17,Junio,2024,399,6
2024-06-17,Ordinario,17,Junio,2024,73521,6
2024-06-17,S/Metro,17,Junio,2024,62566,6
2024-06-17,Servicios Temporales,17,Junio,2024,7030,6
2024-06-18,Atenea,18,Junio,2024,13034,6
2024-06-18,Circuito Hospitales,18,Junio,2024,3,6
2024-06-18,Ecobús,18,Junio,2024,25301,6
2024-06-18,Expdirecto,18,Junio,2024,4050,6
2024-06-18,Expreso,18,Junio,2024,138120,6
2024-06-18,Nochebús,18,Junio,2024,650,6
2024-06-18,Ordinario,18,Junio,2024,78189,6
2024-06-18,S/Metro,18,Junio,2024,56989,6
2024-06-18,Servicios Temporales,18,Junio,2024,7113,6
2024-06-19,Atenea,19,Junio,2024,10946,6
2024-06-19,Circuito Hospitales,19,Junio,2024,1,6
2024-06-19,Ecobús,19,Junio,2024,23451,6
2024-06-19,Expdirecto,19,Junio,2024,3541,6
2024-06-19,Expreso,19,Junio,2024,135669,6
2024-06-19,Nochebús,19,Junio,2024,512,6
2024-06-19,Ordinario,19,Junio,2024,78042,6
2024-06-19,S/Metro,19,Junio,2024,55220,6
2024-06-19,Servicios Temporales,19,Junio,2024,5149,6
2024-06-20,Atenea,20,Junio,2024,10816,6
2024-06-20,Circuito Hospitales,20,Junio,2024,2,6
2024-06-20,Ecobús,20,Junio,2024,23279,6
2024-06-20,Expdirecto,20,Junio,2024,3416,6
2024-06-20,Expreso,20,Junio,2024,127941,6
2024-06-20,Nochebús,20,Junio,2024,586,6
2024-06-20,Ordinario,20,Junio,2024,74700,6
2024-06-20,S/Metro,20,Junio,2024,55124,6
2024-06-20,Servicios Temporales,20,Junio,2024,6845,6
2024-06-21,Atenea,21,Junio,2024,9309,6
2024-06-21,Circuito Hospitales,21,Junio,2024,2,6
2024-06-21,Ecobús,21,Junio,2024,21974,6
2024-06-21,Expdirecto,21,Junio,2024,3118,6
2024-06-21,Expreso,21,Junio,2024,126710,6
2024-06-21,Nochebús,21,Junio,2024,782,6
2024-06-21,Ordinario,21,Junio,2024,70161,6
2024-06-21,S/Metro,21,Junio,2024,55626,6
2024-06-21,Servicios Temporales,21,Junio,2024,6612,6
2024-06-22,Atenea,22,Junio,2024,5783,6
2024-06-22,Ecobús,22,Junio,2024,14591,6
2024-06-22,Expdirecto,22,Junio,2024,954,6
2024-06-22,Expreso,22,Junio,2024,82012,6
2024-06-22,Nochebús,22,Junio,2024,839,6
2024-06-22,Ordinario,22,Junio,2024,40686,6
2024-06-22,S/Metro,22,Junio,2024,50217,6
2024-06-22,Servicios Temporales,22,Junio,2024,5103,6
2024-06-23,Atenea,23,Junio,2024,5270,6
2024-06-23,Ecobús,23,Junio,2024,7307,6
2024-06-23,Expreso,23,Junio,2024,59224,6
2024-06-23,Nochebús,23,Junio,2024,609,6
2024-06-23,Ordinario,23,Junio,2024,29968,6
2024-06-23,S/Metro,23,Junio,2024,38349,6
2024-06-23,Servicios Temporales,23,Junio,2024,2813,6
2024-06-24,Atenea,24,Junio,2024,12298,6
2024-06-24,Circuito Hospitales,24,Junio,2024,8,6
2024-06-24,Ecobús,24,Junio,2024,19942,6
2024-06-24,Expdirecto,24,Junio,2024,3196,6
2024-06-24,Expreso,24,Junio,2024,112528,6
2024-06-24,Nochebús,24,Junio,2024,453,6
2024-06-24,Ordinario,24,Junio,2024,67520,6
2024-06-24,S/Metro,24,Junio,2024,57317,6
2024-06-24,Servicios Temporales,24,Junio,2024,6411,6
2024-06-25,Atenea,25,Junio,2024,11385,6
2024-06-25,Circuito Hospitales,25,Junio,2024,7,6
2024-06-25,Ecobús,25,Junio,2024,20487,6
2024-06-25,Expdirecto,25,Junio,2024,3435,6
2024-06-25,Expreso,25,Junio,2024,116287,6
2024-06-25,Nochebús,25,Junio,2024,560,6
2024-06-25,Ordinario,25,Junio,2024,67542,6
2024-06-25,S/Metro,25,Junio,2024,52799,6
2024-06-25,Servicios Temporales,25,Junio,2024,6853,6
2024-06-26,Atenea,26,Junio,2024,9225,6
2024-06-26,Circuito Hospitales,26,Junio,2024,3,6
2024-06-26,Ecobús,26,Junio,2024,24387,6
2024-06-26,Expdirecto,26,Junio,2024,3418,6
2024-06-26,Expreso,26,Junio,2024,119911,6
2024-06-26,Nochebús,26,Junio,2024,494,6
2024-06-26,Ordinario,26,Junio,2024,69033,6
2024-06-26,S/Metro,26,Junio,2024,51291,6
2024-06-26,Servicios Temporales,26,Junio,2024,7247,6
2024-06-27,Atenea,27,Junio,2024,11038,6
2024-06-27,Circuito Hospitales,27,Junio,2024,4,6
2024-06-27,Ecobús,27,Junio,2024,22321,6
2024-06-27,Expdirecto,27,Junio,2024,3342,6
2024-06-27,Expreso,27,Junio,2024,111448,6
2024-06-27,Nochebús,27,Junio,2024,545,6
2024-06-27,Ordinario,27,Junio,2024,69060,6
2024-06-27,S/Metro,27,Junio,2024,55176,6
2024-06-27,Servicios Temporales,27,Junio,2024,1484,6
2024-06-28,Atenea,28,Junio,2024,9388,6
2024-06-28,Ecobús,28,Junio,2024,20982,6
2024-06-28,Expdirecto,28,Junio,2024,3087,6
2024-06-28,Expreso,28,Junio,2024,123405,6
2024-06-28,Nochebús,28,Junio,2024,641,6
2024-06-28,Ordinario,28,Junio,2024,66740,6
2024-06-28,S/Metro,28,Junio,2024,57167,6
2024-06-28,Servicios Temporales,28,Junio,2024,1858,6
2024-06-29,Atenea,29,Junio,2024,6117,6
2024-06-29,Ecobús,29,Junio,2024,15094,6
2024-06-29,Expdirecto,29,Junio,2024,872,6
2024-06-29,Expreso,29,Junio,2024,81888,6
2024-06-29,Nochebús,29,Junio,2024,960,6
2024-06-29,Ordinario,29,Junio,2024,43326,6
2024-06-29,S/Metro,29,Junio,2024,61527,6
2024-06-29,Servicios Temporales,29,Junio,2024,1711,6
2024-06-30,Atenea,30,Junio,2024,4991,6
2024-06-30,Ecobús,30,Junio,2024,8543,6
2024-06-30,Expreso,30,Junio,2024,53786,6
2024-06-30,Nochebús,30,Junio,2024,955,6
2024-06-30,Ordinario,30,Junio,2024,31915,6
2024-06-30,S/Metro,30,Junio,2024,42090,6
2024-06-30,Servicios Temporales,30,Junio,2024,1109,6
2024-07-01,Atenea,1,Julio,2024,8515,7
2024-07-01,Ecobús,1,Julio,2024,23067,7
2024-07-01,Expdirecto,1,Julio,2024,3775,7
2024-07-01,Expreso,1,Julio,2024,115380,7
2024-07-01,Nochebús,1,Julio,2024,406,7
2024-07-01,Ordinario,1,Julio,2024,62405,7
2024-07-01,S/Metro,1,Julio,2024,58914,7
2024-07-01,Servicios Temporales,1,Julio,2024,1696,7
2024-07-02,Atenea,2,Julio,2024,9956,7
2024-07-02,Ecobús,2,Julio,2024,22770,7
2024-07-02,Expdirecto,2,Julio,2024,4151,7
2024-07-02,Expreso,2,Julio,2024,126552,7
2024-07-02,Nochebús,2,Julio,2024,694,7
2024-07-02,Ordinario,2,Julio,2024,74729,7
2024-07-02,S/Metro,2,Julio,2024,57081,7
2024-07-02,Servicios Temporales,2,Julio,2024,1968,7
2024-07-03,Atenea,3,Julio,2024,10809,7
2024-07-03,Ecobús,3,Julio,2024,23978,7
2024-07-03,Expdirecto,3,Julio,2024,4281,7
2024-07-03,Expreso,3,Julio,2024,126575,7
2024-07-03,Nochebús,3,Julio,2024,508,7
2024-07-03,Ordinario,3,Julio,2024,75818,7
2024-07-03,S/Metro,3,Julio,2024,55845,7
2024-07-03,Servicios Temporales,3,Julio,2024,1606,7
2024-07-04,Atenea,4,Julio,2024,11313,7
2024-07-04,Ecobús,4,Julio,2024,22162,7
2024-07-04,Expdirecto,4,Julio,2024,4039,7
2024-07-04,Expreso,4,Julio,2024,127932,7
2024-07-04,Nochebús,4,Julio,2024,609,7
2024-07-04,Ordinario,4,Julio,2024,75857,7
2024-07-04,S/Metro,4,Julio,2024,57146,7
2024-07-04,Servicios Temporales,4,Julio,2024,1788,7
2024-07-05,Atenea,5,Julio,2024,12036,7
2024-07-05,Ecobús,5,Julio,2024,24679,7
2024-07-05,Expdirecto,5,Julio,2024,3704,7
2024-07-05,Expreso,5,Julio,2024,133001,7
2024-07-05,Nochebús,5,Julio,2024,720,7
2024-07-05,Ordinario,5,Julio,2024,71223,7
2024-07-05,S/Metro,5,Julio,2024,59945,7
2024-07-05,Servicios Temporales,5,Julio,2024,1816,7
2024-07-06,Atenea,6,Julio,2024,8391,7
2024-07-06,Ecobús,6,Julio,2024,17542,7
2024-07-06,Expdirecto,6,Julio,2024,1103,7
2024-07-06,Expreso,6,Julio,2024,89917,7
2024-07-06,Nochebús,6,Julio,2024,1008,7
2024-07-06,Ordinario,6,Julio,2024,43057,7
2024-07-06,S/Metro,6,Julio,2024,56626,7
2024-07-06,Servicios Temporales,6,Julio,2024,1837,7
2024-07-07,Atenea,7,Julio,2024,6812,7
2024-07-07,Ecobús,7,Julio,2024,10747,7
2024-07-07,Expreso,7,Julio,2024,66922,7
2024-07-07,Nochebús,7,Julio,2024,948,7
2024-07-07,Ordinario,7,Julio,2024,35790,7
2024-07-07,S/Metro,7,Julio,2024,44604,7
2024-07-07,Servicios Temporales,7,Julio,2024,1444,7
2024-07-08,Atenea,8,Julio,2024,10184,7
2024-07-08,Ecobús,8,Julio,2024,24900,7
2024-07-08,Expdirecto,8,Julio,2024,4016,7
2024-07-08,Expreso,8,Julio,2024,129318,7
2024-07-08,Nochebús,8,Julio,2024,473,7
2024-07-08,Ordinario,8,Julio,2024,72716,7
2024-07-08,S/Metro,8,Julio,2024,65302,7
2024-07-08,Servicios Temporales,8,Julio,2024,1924,7
2024-07-09,Atenea,9,Julio,2024,9278,7
2024-07-09,Ecobús,9,Julio,2024,24887,7
2024-07-09,Expdirecto,9,Julio,2024,4167,7
2024-07-09,Expreso,9,Julio,2024,127177,7
2024-07-09,Nochebús,9,Julio,2024,588,7
2024-07-09,Ordinario,9,Julio,2024,70665,7
2024-07-09,S/Metro,9,Julio,2024,53299,7
2024-07-09,Servicios Temporales,9,Julio,2024,1943,7
2024-07-10,Atenea,10,Julio,2024,9604,7
2024-07-10,Ecobús,10,Julio,2024,23628,7
2024-07-10,Expdirecto,10,Julio,2024,4095,7
2024-07-10,Expreso,10,Julio,2024,124788,7
2024-07-10,Nochebús,10,Julio,2024,489,7
2024-07-10,Ordinario,10,Julio,2024,69684,7
2024-07-10,S/Metro,10,Julio,2024,50809,7
2024-07-10,Servicios Temporales,10,Julio,2024,1967,7
2024-07-11,Atenea,11,Julio,2024,8979,7
2024-07-11,Ecobús,11,Julio,2024,24710,7
2024-07-11,Expdirecto,11,Julio,2024,4068,7
2024-07-11,Expreso,11,Julio,2024,123993,7
2024-07-11,Nochebús,11,Julio,2024,536,7
2024-07-11,Ordinario,11,Julio,2024,71580,7
2024-07-11,S/Metro,11,Julio,2024,56322,7
2024-07-11,Servicios Temporales,11,Julio,2024,1645,7
2024-07-12,Atenea,12,Julio,2024,9788,7
2024-07-12,Circuito Hospitales,12,Julio,2024,1,7
2024-07-12,Ecobús,12,Julio,2024,23700,7
2024-07-12,Expdirecto,12,Julio,2024,3752,7
2024-07-12,Expreso,12,Julio,2024,125639,7
2024-07-12,Nochebús,12,Julio,2024,719,7
2024-07-12,Ordinario,12,Julio,2024,66994,7
2024-07-12,S/Metro,12,Julio,2024,56280,7
2024-07-12,Servicios Temporales,12,Julio,2024,1624,7
2024-07-13,Atenea,13,Julio,2024,7296,7
2024-07-13,Ecobús,13,Julio,2024,17577,7
2024-07-13,Expdirecto,13,Julio,2024,1193,7
2024-07-13,Expreso,13,Julio,2024,92486,7
2024-07-13,Nochebús,13,Julio,2024,903,7
2024-07-13,Ordinario,13,Julio,2024,40890,7
2024-07-13,S/Metro,13,Julio,2024,52989,7
2024-07-13,Servicios Temporales,13,Julio,2024,1503,7
2024-07-14,Atenea,14,Julio,2024,5474,7
2024-07-14,Ecobús,14,Julio,2024,9869,7
2024-07-14,Expreso,14,Julio,2024,63150,7
2024-07-14,Nochebús,14,Julio,2024,832,7
2024-07-14,Ordinario,14,Julio,2024,31651,7
2024-07-14,S/Metro,14,Julio,2024,42181,7
2024-07-14,Servicios Temporales,14,Julio,2024,993,7
2024-07-15,Atenea,15,Julio,2024,10644,7
2024-07-15,Circuito Hospitales,15,Julio,2024,2,7
2024-07-15,Ecobús,15,Julio,2024,25662,7
2024-07-15,Expdirecto,15,Julio,2024,4067,7
2024-07-15,Expreso,15,Julio,2024,119869,7
2024-07-15,Nochebús,15,Julio,2024,416,7
2024-07-15,Ordinario,15,Julio,2024,65629,7
2024-07-15,S/Metro,15,Julio,2024,63883,7
2024-07-15,Servicios Temporales,15,Julio,2024,1514,7
2024-07-16,Atenea,16,Julio,2024,7065,7
2024-07-16,Circuito Hospitales,16,Julio,2024,5,7
2024-07-16,Ecobús,16,Julio,2024,25160,7
2024-07-16,Expdirecto,16,Julio,2024,4171,7
2024-07-16,Expreso,16,Julio,2024,127020,7
2024-07-16,Nochebús,16,Julio,2024,538,7
2024-07-16,Ordinario,16,Julio,2024,65799,7
2024-07-16,S/Metro,16,Julio,2024,56394,7
2024-07-16,Servicios Temporales,16,Julio,2024,1554,7
2024-07-17,Atenea,17,Julio,2024,8487,7
2024-07-17,Ecobús,17,Julio,2024,23637,7
2024-07-17,Expdirecto,17,Julio,2024,4303,7
2024-07-17,Expreso,17,Julio,2024,123072,7
2024-07-17,Nochebús,17,Julio,2024,613,7
2024-07-17,Ordinario,17,Julio,2024,66022,7
2024-07-17,S/Metro,17,Julio,2024,59469,7
2024-07-17,Servicios Temporales,17,Julio,2024,1313,7
2024-07-18,Atenea,18,Julio,2024,8050,7
2024-07-18,Circuito Hospitales,18,Julio,2024,2,7
2024-07-18,Ecobús,18,Julio,2024,22167,7
2024-07-18,Expdirecto,18,Julio,2024,4236,7
2024-07-18,Expreso,18,Julio,2024,122375,7
2024-07-18,Nochebús,18,Julio,2024,613,7
2024-07-18,Ordinario,18,Julio,2024,61994,7
2024-07-18,S/Metro,18,Julio,2024,56254,7
2024-07-18,Servicios Temporales,18,Julio,2024,1045,7
2024-07-19,Atenea,19,Julio,2024,7213,7
2024-07-19,Ecobús,19,Julio,2024,23254,7
2024-07-19,Expdirecto,19,Julio,2024,3786,7
2024-07-19,Expreso,19,Julio,2024,116044,7
2024-07-19,Nochebús,19,Julio,2024,719,7
2024-07-19,Ordinario,19,Julio,2024,54805,7
2024-07-19,S/Metro,19,Julio,2024,55308,7
2024-07-19,Servicios Temporales,19,Julio,2024,1099,7
2024-07-20,Atenea,20,Julio,2024,4536,7
2024-07-20,Ecobús,20,Julio,2024,16847,7
2024-07-20,Expdirecto,20,Julio,2024,1179,7
2024-07-20,Expreso,20,Julio,2024,79915,7
2024-07-20,Nochebús,20,Julio,2024,671,7
2024-07-20,Ordinario,20,Julio,2024,41260,7
2024-07-20,S/Metro,20,Julio,2024,52470,7
2024-07-20,Servicios Temporales,20,Julio,2024,1050,7
2024-07-21,Atenea,21,Julio,2024,5258,7
2024-07-21,Ecobús,21,Julio,2024,10300,7
2024-07-21,Expreso,21,Julio,2024,57435,7
2024-07-21,Nochebús,21,Julio,2024,810,7
2024-07-21,Ordinario,21,Julio,2024,28266,7
2024-07-21,S/Metro,21,Julio,2024,45046,7
2024-07-21,Servicios Temporales,21,Julio,2024,915,7
2024-07-22,Atenea,22,Julio,2024,8321,7
2024-07-22,Ecobús,22,Julio,2024,21175,7
2024-07-22,Expdirecto,22,Julio,2024,4015,7
2024-07-22,Expreso,22,Julio,2024,108031,7
2024-07-22,Nochebús,22,Julio,2024,430,7
2024-07-22,Ordinario,22,Julio,2024,54526,7
2024-07-22,S/Metro,22,Julio,2024,59770,7
2024-07-22,Servicios Temporales,22,Julio,2024,1053,7
2024-07-23,Atenea,23,Julio,2024,9075,7
2024-07-23,Circuito Hospitales,23,Julio,2024,1,7
2024-07-23,Ecobús,23,Julio,2024,23867,7
2024-07-23,Expdirecto,23,Julio,2024,4259,7
2024-07-23,Expreso,23,Julio,2024,116473,7
2024-07-23,Nochebús,23,Julio,2024,554,7
2024-07-23,Ordinario,23,Julio,2024,58189,7
2024-07-23,S/Metro,23,Julio,2024,53997,7
2024-07-23,Servicios Temporales,23,Julio,2024,1224,7
2024-07-24,Atenea,24,Julio,2024,8479,7
2024-07-24,Ecobús,24,Julio,2024,22025,7
2024-07-24,Expdirecto,24,Julio,2024,4339,7
2024-07-24,Expreso,24,Julio,2024,117910,7
2024-07-24,Nochebús,24,Julio,2024,431,7
2024-07-24,Ordinario,24,Julio,2024,60146,7
2024-07-24,S/Metro,24,Julio,2024,52829,7
2024-07-24,Servicios Temporales,24,Julio,2024,1368,7
2024-07-25,Atenea,25,Julio,2024,8105,7
2024-07-25,Circuito Hospitales,25,Julio,2024,4,7
2024-07-25,Ecobús,25,Julio,2024,23493,7
2024-07-25,Expdirecto,25,Julio,2024,4112,7
2024-07-25,Expreso,25,Julio,2024,118953,7
2024-07-25,Nochebús,25,Julio,2024,584,7
2024-07-25,Ordinario,25,Julio,2024,62218,7
2024-07-25,S/Metro,25,Julio,2024,51272,7
2024-07-25,Servicios Temporales,25,Julio,2024,1170,7
2024-07-26,Atenea,26,Julio,2024,8293,7
2024-07-26,Ecobús,26,Julio,2024,21895,7
2024-07-26,Expdirecto,26,Julio,2024,3548,7
2024-07-26,Expreso,26,Julio,2024,114981,7
2024-07-26,Nochebús,26,Julio,2024,657,7
2024-07-26,Ordinario,26,Julio,2024,61528,7
2024-07-26,S/Metro,26,Julio,2024,51436,7
2024-07-26,Servicios Temporales,26,Julio,2024,1199,7
2024-07-27,Atenea,27,Julio,2024,5674,7
2024-07-27,Ecobús,27,Julio,2024,15154,7
2024-07-27,Expdirecto,27,Julio,2024,1086,7
2024-07-27,Expreso,27,Julio,2024,82410,7
2024-07-27,Nochebús,27,Julio,2024,820,7
2024-07-27,Ordinario,27,Julio,2024,40762,7
2024-07-27,S/Metro,27,Julio,2024,44664,7
2024-07-27,Servicios Temporales,27,Julio,2024,1078,7
2024-07-28,Atenea,28,Julio,2024,4650,7
2024-07-28,Ecobús,28,Julio,2024,9772,7
2024-07-28,Expreso,28,Julio,2024,58211,7
2024-07-28,Nochebús,28,Julio,2024,642,7
2024-07-28,Ordinario,28,Julio,2024,28152,7
2024-07-28,S/Metro,28,Julio,2024,39947,7
2024-07-28,Servicios Temporales,28,Julio,2024,802,7
2024-07-29,Atenea,29,Julio,2024,6876,7
2024-07-29,Ecobús,29,Julio,2024,19426,7
2024-07-29,Expdirecto,29,Julio,2024,3690,7
2024-07-29,Expreso,29,Julio,2024,105830,7
2024-07-29,Nochebús,29,Julio,2024,391,7
2024-07-29,Ordinario,29,Julio,2024,60231,7
2024-07-29,S/Metro,29,Julio,2024,62420,7
2024-07-29,Servicios Temporales,29,Julio,2024,1313,7
2024-07-30,Atenea,30,Julio,2024,7128,7
2024-07-30,Circuito Hospitales,30,Julio,2024,9,7
2024-07-30,Ecobús,30,Julio,2024,19380,7
2024-07-30,Expdirecto,30,Julio,2024,3931,7
2024-07-30,Expreso,30,Julio,2024,112107,7
2024-07-30,Nochebús,30,Julio,2024,471,7
2024-07-30,Ordinario,30,Julio,2024,58630,7
2024-07-30,S/Metro,30,Julio,2024,56332,7
2024-07-30,Servicios Temporales,30,Julio,2024,1129,7
2024-07-31,Atenea,31,Julio,2024,7350,7
2024-07-31,Circuito Hospitales,31,Julio,2024,5,7
2024-07-31,Ecobús,31,Julio,2024,19300,7
2024-07-31,Expdirecto,31,Julio,2024,3998,7
2024-07-31,Expreso,31,Julio,2024,109910,7
2024-07-31,Nochebús,31,Julio,2024,487,7
2024-07-31,Ordinario,31,Julio,2024,60057,7
2024-07-31,S/Metro,31,Julio,2024,55071,7
2024-07-31,Servicios Temporales,31,Julio,2024,1081,7
2024-08-01,Atenea,1,Agosto,2024,6701,8
2024-08-01,Ecobús,1,Agosto,2024,21163,8
2024-08-01,Expdirecto,1,Agosto,2024,4278,8
2024-08-01,Expreso,1,Agosto,2024,105037,8
2024-08-01,Nochebús,1,Agosto,2024,439,8
2024-08-01,Ordinario,1,Agosto,2024,63416,8
2024-08-01,S/Metro,1,Agosto,2024,59885,8
2024-08-01,Servicios Temporales,1,Agosto,2024,987,8
2024-08-02,Atenea,2,Agosto,2024,5105,8
2024-08-02,Ecobús,2,Agosto,2024,20888,8
2024-08-02,Expdirecto,2,Agosto,2024,3779,8
2024-08-02,Expreso,2,Agosto,2024,106374,8
2024-08-02,Nochebús,2,Agosto,2024,642,8
2024-08-02,Ordinario,2,Agosto,2024,63386,8
2024-08-02,S/Metro,2,Agosto,2024,61380,8
2024-08-02,Servicios Temporales,2,Agosto,2024,853,8
2024-08-03,Atenea,3,Agosto,2024,3242,8
2024-08-03,Ecobús,3,Agosto,2024,17078,8
2024-08-03,Expdirecto,3,Agosto,2024,1131,8
2024-08-03,Expreso,3,Agosto,2024,70612,8
2024-08-03,Nochebús,3,Agosto,2024,650,8
2024-08-03,Ordinario,3,Agosto,2024,33516,8
2024-08-03,S/Metro,3,Agosto,2024,58213,8
2024-08-03,Servicios Temporales,3,Agosto,2024,1192,8
2024-08-04,Atenea,4,Agosto,2024,3012,8
2024-08-04,Ecobús,4,Agosto,2024,11158,8
2024-08-04,Expreso,4,Agosto,2024,53133,8
2024-08-04,Nochebús,4,Agosto,2024,511,8
2024-08-04,Ordinario,4,Agosto,2024,24401,8
2024-08-04,S/Metro,4,Agosto,2024,48217,8
2024-08-05,Atenea,5,Agosto,2024,6251,8
2024-08-05,Circuito Hospitales,5,Agosto,2024,2,8
2024-08-05,Ecobús,5,Agosto,2024,20446,8
2024-08-05,Expdirecto,5,Agosto,2024,4079,8
2024-08-05,Expreso,5,Agosto,2024,106521,8
2024-08-05,Nochebús,5,Agosto,2024,339,8
2024-08-05,Ordinario,5,Agosto,2024,65544,8
2024-08-05,S/Metro,5,Agosto,2024,64899,8
2024-08-06,Atenea,6,Agosto,2024,5538,8
2024-08-06,Circuito Hospitales,6,Agosto,2024,4,8
2024-08-06,Ecobús,6,Agosto,2024,19816,8
2024-08-06,Expdirecto,6,Agosto,2024,4427,8
2024-08-06,Expreso,6,Agosto,2024,107941,8
2024-08-06,Nochebús,6,Agosto,2024,474,8
2024-08-06,Ordinario,6,Agosto,2024,64275,8
2024-08-06,S/Metro,6,Agosto,2024,57889,8
2024-08-06,Servicios Temporales,6,Agosto,2024,416,8
2024-08-07,Atenea,7,Agosto,2024,4871,8
2024-08-07,Circuito Hospitales,7,Agosto,2024,3,8
2024-08-07,Ecobús,7,Agosto,2024,19656,8
2024-08-07,Expdirecto,7,Agosto,2024,4501,8
2024-08-07,Expreso,7,Agosto,2024,109602,8
2024-08-07,Nochebús,7,Agosto,2024,466,8
2024-08-07,Ordinario,7,Agosto,2024,62134,8
2024-08-07,S/Metro,7,Agosto,2024,57458,8
2024-08-08,Atenea,8,Agosto,2024,4774,8
2024-08-08,Circuito Hospitales,8,Agosto,2024,3,8
2024-08-08,Ecobús,8,Agosto,2024,19679,8
2024-08-08,Expdirecto,8,Agosto,2024,4341,8
2024-08-08,Expreso,8,Agosto,2024,110159,8
2024-08-08,Nochebús,8,Agosto,2024,559,8
2024-08-08,Ordinario,8,Agosto,2024,66162,8
2024-08-08,S/Metro,8,Agosto,2024,55897,8
2024-08-09,Atenea,9,Agosto,2024,7671,8
2024-08-09,Circuito Hospitales,9,Agosto,2024,1,8
2024-08-09,Ecobús,9,Agosto,2024,21836,8
2024-08-09,Expdirecto,9,Agosto,2024,4336,8
2024-08-09,Expreso,9,Agosto,2024,103843,8
